applicant_name,applicant_licence_no,regno,nappi_code,name,schedule,dosage_form,pack_size,is_generic,num_packs,equivalence_key,sep,effective_date
Pharmacare Limited,666.0,v/11.9/0213,810916010,Gastron,S2,Tab,300,Generic,1,,254,2010-05-26
Pharmacare Limited,666.0,v/11.9/0213,810916002,Gastron,S2,Tab,6,Generic,1,,5,2010-05-26
Pharmacare Ltd,666.0,y/3.1/0131,810525003,Nafasol,S3,Sup,10,,1,,83,2010-05-26
Pharmacare Limited,666.0,28/20.1.1/0059,809667029,Doxycyl 100,S4,Cap,100,Generic,1,,46,2010-05-26
Pharmacare Limited,666.0,n/20.1.2/0091,809640015,Cloxin,S4,Cap,100,Generic,1,,225,2010-05-26
Pharmacare Limited,666.0,n/20.1.2/0090,809632012,Cloxin,S4,Cap,100,Generic,1,,182,2010-05-26
Pharmacare Limited,666.0,n/20.1.2/0014,809616017,Cloxam,S4,Cap,100,Generic,1,,274,2010-05-26
Pharmacare Limited,666.0,28/10.2.2/0451,809306018,Solmucol Lozenges,S2,Loz,24,Generic,1,,87,2010-05-26
Pharmacare Limited,666.0,28/10.2.2/0129,809292009,Solmucol 400,S2,Sac,30,Originator,1,,161,2010-05-26
Pharmacare Limited,666.0,28/10.2.2/0128,809284006,Solmucol 200,S2,Sac,20,Originator,1,,93,2010-05-26
Pharmacare Limited,666.0,z/3.1/0153,808474014,Napflam,S3,Cap,100,Generic,1,,117,2010-05-26
Pharmacare Limited,666.0,z/3.1/0153,808474006,Napflam,S3,Tab,30,Generic,1,,35,2010-05-26
Pharmacare Limited,666.0,27/20.1.1/0495,808407007,Doxycyl,S4,Cap,30,Generic,1,,54,2010-05-26
Pharmacare Limited,666.0,w/3.1/0153,806447036,Napflam,S3,Tab,250,Generic,1,,133,2010-05-26
Pharmacare Limited,666.0,z/1.2/0301,800201019,Thaden,S5,Tab,28,Generic,1,,100,2010-05-26
Pharmacare Limited,666.0,z/1.2/0171,800198018,Thaden,S5,Cap,100,Generic,1,,109,2010-05-26
Pharmacare Limited,666.0,27/13.4.1/0308,800171012,Lenovate,S4,Oin,500,Generic,1,,510,2010-05-26
Pharmacare Limited,666.0,27/13.4.1/0308,800171004,Lenovate,S4,Oin,15,Generic,1,,15,2010-05-26
Pharmacare Limited,666.0,27/13.4.1/0493,800163036,Lenovate,S4,Cre,500,Generic,1,,418,2010-05-26
Pharmacare Limited,666.0,27/13.4.1/0493,800163028,Lenovate,S4,Cre,15,Generic,1,,13,2010-05-26
Pharmacare Limited,666.0,g2968 (act 101),800155017,Lenisolone,S4,Tab,1000,Generic,1,,266,2010-05-26
Pharmacare Limited,666.0,w/2.6/0408,800066014,Brazepam,S5,Tab,100,Generic,1,,75,2010-05-26
Pharmacare Limited,666.0,w/2.6/0408,800066006,Brazepam,S5,Tab,30,Generic,1,,23,2010-05-26
Pharmacare Limited,666.0,27/20.1.1/0497,798401028,Dumoxin 50 Capsules,S4,Cap,30,Originator,1,,45,2010-05-26
Pharmacare Limited,666.0,27/2.7/0282,797715010,Fenamin,S3,Tab,100,Generic,1,,153,2010-05-26
Pharmacare Limited,666.0,27/2.7/0281,797707026,Fenamin,S3,Cap,250,Generic,1,,145,2010-05-26
Pharmacare Limited,666.0,31/21.5.1/0548,797596003,Steromien,S4,Syr,100,Generic,1,,42,2010-05-26
Pharmacare Limited,666.0,v/3.1/0227,797049002,Xycam,S3,Tab,30,Generic,1,,28,2010-05-26
Pharmacare Limited,666.0,v/3.1/0250,797030026,Xycam,S3,Cap,500,Generic,1,,381,2010-05-26
Pharmacare Limited,666.0,v/3.1/0250,797030018,Xycam,S3,Cap,30,Generic,1,,23,2010-05-26
Pharmacare Limited,666.0,l/20.1.6/0394,797022007,Nystacid,S1,Oin,15,Generic,1,,20,2010-05-26
Pharmacare Limited,666.0,27/2.7/0283,797014004,Fenamin Suspension,S3,Sus,100,Generic,1,,11,2010-05-26
Pharmacare Limited,666.0,p/20.2.2/0164,797006001,Candizole,S1,Cre,20,Generic,1,,10,2010-05-26
Pharmacare Limited,666.0,w/2.6/0407,796999015,Brazepam,S5,Tab,100,Generic,1,,54,2010-05-26
Pharmacare Limited,666.0,w/2.6/0407,796999007,Brazepam,S5,Tab,30,Generic,1,,16,2010-05-26
Pharmacare Limited,666.0,x/5.7/0382,796700001,Triazine Pead Syrup,S2,Syr,50,Generic,1,,13,2010-02-22
Pharmacare Ltd,666.0,y/2.7/0157,796433003,Ponac,S3,Cap,100,,1,,64,2010-05-26
Pharmacare Limited,666.0,29/20.2.2/0129,796336008,Canalba,S1,Cre,20,Generic,1,,12,2010-05-26
Pharmacare Ltd,666.0,z/12/0198,795607008,D-Worm,S2,Tab,6,,1,,10,2010-05-26
Pharmacare Ltd,666.0,y/2.7/0158,794201008,Ponac Forte,S3,Tab,50,,1,,87,2010-05-26
Pharmacare Ltd,666.0,y/2.7/0129,793264014,Ponac,S3,Sus,200,,1,,23,2010-05-26
Pharmacare Ltd,666.0,y/2.7/0129,793264006,Ponac,S3,Sus,100,,1,,11,2010-05-26
Pfizer Laboratories (Pty) Ltd,790.0,n/2.2./37,791741028,Sleep-Eze Pm,S2,Tab,24,Originator,1,,37,2010-05-26
Pfizer Laboratories (Pty) Ltd,790.0,n/2.2./37,791741001,Sleep-Eze Pm,S2,Tab,12,Originator,1,,18,2010-05-26
Pharmacare Limited,666.0,y/3.1/0189,791547078,Fortfen Sr,S3,Tab,30,Generic,1,,82,2010-05-26
Pharmacare Limited,666.0,m/7.3/0041,788317024,Menograine,S2,Tab,30,Generic,1,,32,2010-05-26
Pharmacare Limited,666.0,m/7.3/0041,788317016,Menograine,S2,Tab,100,Generic,1,,107,2010-05-26
Pharmacare Limited,666.0,w/20.1.1/0443,788295012,Cyclimycin,S4,Cap,100,Generic,1,,785,2010-05-26
Pharmacare Limited,666.0,w/20.1.1/0442,788287001,Cyclimycin,S4,Cap,60,Generic,1,,161,2010-08-05
Pharmacare Ltd,666.0,y/20.1.1/0183,787108006,Erymycin P,S4,Sus,100,,1,,14,2010-05-26
Pharmacare Ltd,666.0,y/20.1.1/0184,787086002,Erymycin Pf,S4,Sus,100,,1,,34,2010-05-26
Pharmacare Limited,666.0,v/5.2/0056,786187026,Ten-Bloka,S3,Tab,30,Generic,1,,33,2010-05-26
Pharmacare Limited,666.0,x/10.2.2/0184,785164006,Flemlite,S2,Syr,200,Generic,1,,24,2010-05-26
Pharmacare Limited,666.0,s/7.1/0322,782130003,Pratsiol,S3,Tab,100,Generic,1,,176,2010-05-26
Pharmacare Limited,666.0,s/7.1/0321,782122019,Pratsiol,S3,Tab,100,Generic,1,,104,2010-05-26
Litha Pharma (Pty) Ltd,1088.0,v/7.1.4/0101,780502019,Cardifen-10,S3,Cap,100,Generic,1,,98,2010-05-26
Litha Pharma (Pty) Ltd,1088.0,v/7.1.4/0100,780499018,Cardifen-5,S3,Cap,100,Generic,1,,110,2010-05-26
Pharmacare Limited,666.0,u/18.1/0072,780146018,Renezide,S3,Tab,28,Generic,1,,24,2010-05-26
Pharmacare Ltd,666.0,v/10.2.2/0251,779814002,Co-Flem,S2,Syr,200,,1,,18,2010-05-26
Pharmacare Limited,666.0,t/10.2/0084,775452017,Venteze,S2,Syr,500,Generic,1,,54,2010-05-26
Pharmacare Limited,666.0,t/10.2/0084,775452009,Venteze,S2,Syr,100,Generic,1,,11,2010-05-26
Pharmacare Limited,666.0,m/10.2/0015,775401013,Venteze,S2,Tab,500,Generic,1,,254,2010-05-26
Pharmacare Limited,666.0,m/10.2/0015,775401005,Venteze,S2,Tab,100,Generic,1,,51,2010-05-26
Pharmacare Limited,666.0,m/10.2/0014,775398012,Venteze,S2,Tab,500,Generic,1,,165,2010-05-26
Pharmacare Limited,666.0,m/10.2/0014,775398004,Venteze,S2,Tab,100,Generic,1,,33,2010-05-26
Pharmacare Limited,666.0,m/7.1.4/0179,774952024,Vasomil,S3,Tab,250,Generic,1,,217,2010-05-26
Pharmacare Limited,666.0,m/7.1.4/0179,774952016,Vasomil,S3,Tab,100,Generic,1,,87,2010-05-26
Pharmacare Limited,666.0,h/7.1.4/0237,774944021,Vasomil,S3,Tab,500,Generic,1,,203,2010-05-26
Pharmacare Limited,666.0,h/7.1.4/0237,774944013,Vasomil,S3,Tab,100,Generic,1,,41,2010-05-26
Pharmacare Limited,666.0,l/1.2/0309,772364001,Tydamine,S5,Tab,50,Generic,1,,168,2010-05-26
Pharmacare Limited,666.0,l/1.2/0310,772356009,Tydamine,S5,Cap,30,Generic,1,,162,2010-05-26
Pharmacare Limited,666.0,m/20.2.6/0195,772224013,Trichazole,S4,Tab,100,Generic,1,,34,2010-05-26
Pharmacare Limited,666.0,m/20.2.6/0194,772216010,Trichazole,S4,Tab,250,Generic,1,,34,2010-05-26
Pharmacare Limited,666.0,j/1.2/0219,772003017,Trepiline,S5,Tab,500,Generic,1,,373,2010-05-26
Pharmacare Limited,666.0,j/1.2/0219,772003009,Trepiline,S5,Tab,100,Generic,1,,75,2010-05-26
Pharmacare Limited,666.0,j/1.2/0220,771996012,Trepiline,S5,Tab,500,Generic,1,,380,2010-05-26
Pharmacare Limited,666.0,j/1.2/0220,771996004,Trepiline,S5,Tab,100,Generic,1,,76,2010-05-26
Pharmacare Limited,666.0,u/2.6/0039,771767005,Tranqipam,S5,Tab,100,Generic,1,,304,2010-05-26
Pharmacare Limited,666.0,u/2.6/0038,771759002,Tranqipam,S5,Tab,100,Generic,1,,99,2010-08-05
Pharmacare Ltd,666.0,r/17.1/0210,771597002,Tracrium 5Ml,S4,Inj,5,,1,,599,2009-02-04
Pharmacare Limited,666.0,g3082 (act 101),769983006,Tertroxin,S3,Tab,50,Generic,1,,85,2010-05-26
Pharmacare Limited,666.0,l/18.1/0186,765910012,Spiractin,S3,Tab,200,Generic,1,,207,2010-05-26
Pharmacare Limited,666.0,l/18.1/0186,765910004,Spiractin,S3,Tab,30,Generic,1,,31,2010-05-26
Pharmacare Limited,666.0,q/2.2/0186,765201011,Somnil,S2,Tab,24,Generic,1,,47,2010-05-26
Pharmacare Limited,666.0,q/2.2/0186,765201003,Somnil,S2,Tab,12,Generic,1,,24,2010-05-26
Pharmacare Limited,666.0,a/2.6/0774,763527009,Serepax Forte,S5,Tab,100,Generic,1,,278,2010-05-26
Pharmacare Limited,666.0,b/2.6/1344,763519006,Serepax,S5,Tab,100,Generic,1,,174,2010-05-26
Pharmacare Limited,666.0,b/2.6/1343,763500003,Serepax,S5,Tab,100,Generic,1,,123,2010-05-26
Pharmacare Limited,666.0,b0886 (act 101),760048010,A-Lennon Reserpine,S3,Tab,28,Generic,1,,15,2010-05-26
Pharmacare Limited,666.0,g2853 (act 101),758884028,Quinine Sulphate,S4,Tab,100,Generic,1,,290,2010-05-26
Pharmacare Ltd,666.0,l/20.1.1/0148,758396007,Purmycin,S4,Sus,100,,1,,14,2010-05-26
Pharmacare Limited,666.0,l/20.1.1/0145,758388020,Purmycin,S4,Cap,500,Generic,1,,385,2010-08-05
Pharmacare Limited,666.0,l/20.1.1/0145,758388012,Purmycin,S4,Cap,100,Generic,1,,77,2010-08-05
Pharmacare Limited,666.0,l/3.3/0257,758329016,Puricos,S3,Tab,250,Generic,1,,394,2010-08-05
Pharmacare Limited,666.0,l/3.3/0257,758329008,Puricos,S3,Tab,30,Generic,1,,47,2010-08-05
Pharmacare Limited,666.0,l/3.3/0305,758310013,Puricos,S3,Tab,500,Generic,1,,286,2010-05-26
Pharmacare Limited,666.0,l/3.3/0305,758310005,Puricos,S3,Tab,100,Generic,1,,57,2010-05-26
Pharmacare Limited,666.0,h2751 (act 101),758302002,Puri-Nethol,S4,Tab,25,Generic,1,,812,2010-05-26
Pharmacare Limited,666.0,j/6.3/0055,758280017,Purgoxin,S3,Tab,1000,Generic,1,,373,2010-05-26
Pharmacare Limited,666.0,j/6.3/0055,758280009,Purgoxin,S3,Tab,100,Generic,1,,37,2010-05-26
Pharmacare Limited,666.0,h/18.1/0185,758272014,Puresis,S3,Tab,250,Generic,1,,139,2010-05-26
Pharmacare Limited,666.0,h/18.1/0185,758272006,Puresis,S3,Tab,30,Generic,1,,17,2010-05-26
Pharmacare Limited,666.0,l/20.2/0295,758256028,Purbac Ds,S4,Tab,30,Generic,1,,26,2010-05-26
Pharmacare Limited,666.0,l/20.2/0295,758256027,Purbac Ds,S4,Tab,250,Generic,1,,215,2010-05-26
Pharmacare Ltd,666.0,j/20.2/0339,758248016,Purbac Adult,S4,Tab,500,,1,,109,2010-05-26
Pharmacare Ltd,666.0,k/20.2/0241,758221002,Purbac,S5,Sus,50,,1,,4,2010-05-26
Pharmacare Limited,666.0,k/2.6/0325,758205007,Purata,S5,Tab,100,Generic,1,,53,2010-05-26
Pharmacare Limited,666.0,k/2.6/0324,758191006,Purata,S5,Tab,100,Generic,1,,28,2010-05-26
Pharmacare Limited,666.0,k/2.6/0323,758183003,Purata,S5,Tab,100,Generic,1,,36,2010-05-26
Pharmacare Limited,666.0,l/24/0417,755753011,Plenish-K,S2,Tab,500,Generic,1,,479,2010-05-26
Pharmacare Limited,666.0,l/24/0417,755753003,Plenish-K,S2,Tab,100,Generic,1,,96,2010-05-26
Pharmacare Limited,666.0,n/8/0163,755656008,Plato,S3,Tab,100,Generic,1,,65,2010-05-26
Pharmacare Limited,666.0,g0523 (act 101),755303008,Physeptone,S6,Sus,100,Generic,1,,86,2010-05-26
Pharmacare Limited,666.0,b0884 (act 101),754870016,Phenytoin,S3,Tab,90,Generic,1,,38,2010-05-26
Pharmacare Limited,666.0,b0884 (act 101),754870015,Phenytoin Sodium,S3,Tab,1000,Generic,1,,424,2010-05-26
Pharmacare Limited,666.0,l/13.4.1/0395,754072010,Persivate,S4,Oin,500,Generic,1,,642,2010-05-26
Pharmacare Limited,666.0,l/13.4.1/0395,754072002,Persivate,S4,Oin,15,Generic,1,,19,2010-05-26
Pharmacare Limited,666.0,l/13.4.1/0382,754064026,Persivate,S4,Cre,500,Generic,1,,418,2010-05-26
Pharmacare Limited,666.0,l/13.4.1/0382,754064018,Persivate,S4,Cre,15,Generic,1,,13,2010-05-26
Pharmacare Limited,666.0,j/2.6/0250,753181002,Pax,S5,Tab,30,Generic,1,,18,2010-05-26
Pharmacare Limited,666.0,m/2.2/0205,747750009,Normison,S5,Tab,30,Generic,1,,177,2010-05-26
Pharmacare Limited,666.0,l/2.2/0125,747742006,Normison,S5,Tab,60,Generic,1,,235,2010-05-26
Pharmacare Limited,666.0,g0698 (act 101),747114013,Nitepax,S2,Syr,200,Generic,1,,112,2010-05-26
Pharmacare Limited,666.0,g0698 (act 101),747114005,Nitepax,S2,Syr,100,Generic,1,,56,2010-05-26
Pharmacare Limited,666.0,g3021 (act 101),746398018,Neo-Mercazole,S3,Tab,100,Generic,1,,374,2010-05-26
Pharmacare Limited,666.0,k/18.5/0247,745685005,Puromylon,S4,Tab,100,Generic,1,,238,2010-05-26
Pharmacare Limited,666.0,h2750 (act 101),745413005,Myleran,S4,Tab,100,Generic,1,,855,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0294,744697026,Moxypen,S4,Cap,100,,1,,75,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0294,744697018,Moxypen,S4,Cap,15,,1,,11,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0293,744689015,Moxypen,S4,Cap,100,,1,,41,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0293,744689007,Moxypen,S4,Cap,15,,1,,6,2010-05-26
Pharmacare Ltd,666.0,h2764 (act 101),744212006,Mitomycin-C,S4,Inj,1,,1,,153,2010-05-26
Pharmacare Limited,666.0,j/2.6/0184,744182026,Mitil,S5,Tab,250,Generic,1,,148,2010-05-26
Pharmacare Limited,666.0,s/2.2/0216,739308009,Loramet,S5,Tab,30,Generic,1,,314,2010-05-26
Pharmacare Limited,666.0,s/2.2/0215,739294008,Loramet,S5,Tab,30,Generic,1,,198,2010-05-26
Pharmacare Limited,666.0,s/2.2/0214,739286005,Loramet,S5,Tab,30,Generic,1,,141,2010-05-26
Pharmacare Limited,666.0,h2747 (act 101),737887001,Leukeran,S4,Tab,25,Generic,1,,296,2010-05-26
Pharmacare Limited,666.0,b1163 (act 101),737844019,Lethyl,S5,Tab,1000,Generic,1,,133,2010-05-26
Pharmacare Limited,666.0,u/11.4.3/0067,736260013,Lenamet,S3,Tab,500,Generic,1,,231,2010-05-26
Pharmacare Limited,666.0,u/11.4.3/0067,736260005,Lenamet,S3,Tab,56,Generic,1,,26,2010-05-26
Pharmacare Limited,666.0,u/11.4.3/0066,736252010,Lenamet,S3,Tab,150,Generic,1,,64,2010-05-26
Pharmacare Limited,666.0,u/11.4.3/0066,736252002,Lenamet,S3,Tab,60,Generic,1,,26,2010-05-26
Pharmacare Limited,666.0,c0829 (act 101),736244018,Lenazine Elixir,S2,Syr,2500,Generic,1,,158,2010-05-26
Bodene (Pty) Ltd,181.0,c/26/0163,736031006,Laspar,S4,Inj,1,Originator,1,,974,2010-05-26
Pharmacare Limited,666.0,c/26/0119,735825009,Lanvis,S4,Tab,25,Generic,1,,1640,2010-05-26
Pharmacare Limited,666.0,h0604 (act 101),734438028,Isordil,S3,Tab,100,Generic,1,,480,2010-05-26
Pharmacare Limited,666.0,h0604 (act 101),734438001,Isordil,S3,Tab,30,Generic,1,,144,2010-05-26
Pharmacare Limited,666.0,h0602 (act 101),734411006,Isordil,S3,Tab,50,Generic,1,,39,2010-05-26
Pharmacare Limited,666.0,l/7.1.4/0027,734403003,Isordil,S3,Tab,50,Originator,1,,74,2010-05-26
Pharmacare Limited,666.0,h0603 (act 101),734381026,Isordil,S3,Tab,500,Generic,1,,309,2010-05-26
Pharmacare Limited,666.0,h0603 (act 101),734381018,Isordil,S3,Tab,50,Generic,1,,31,2010-05-26
Pharmacare Limited,666.0,l/3.1/0046,733768016,Inza,S3,Tab,1000,Generic,1,,235,2010-05-26
Pharmacare Limited,666.0,l/3.1/0046,733768008,Inza,S3,Tab,30,Generic,1,,7,2010-05-26
Pharmacare Limited,666.0,l/3.1/0045,733741010,Inza,S3,Tab,1000,Generic,1,,184,2010-05-26
Pharmacare Limited,666.0,l/3.1/0045,733741002,Inza,S3,Tab,30,Generic,1,,6,2010-05-26
Pharmacare Limited,666.0,d/26/98,732516005,Imuran,S4,Tab,100,Generic,1,,1310,2009-08-03
Pharmacare Limited,666.0,k/7.1.3/0209,732079004,Hypotone,S3,Tab,100,Generic,1,,268,2010-05-26
Pharmacare Limited,666.0,k/7.1.3/0090,732052017,Hypotone,S3,Tab,500,Generic,1,,362,2010-05-26
Pharmacare Limited,666.0,k/7.1.3/0090,732052009,Hypotone,S3,Tab,100,Generic,1,,72,2010-05-26
Pharmacare Limited,666.0,m/7.1.3/0040,731722027,Hyperphen,S3,Tab,500,Generic,1,,292,2010-05-26
Pharmacare Limited,666.0,m/7.1.3/0040,731722019,Hyperphen,S3,Tab,100,Generic,1,,58,2010-05-26
Pharmacare Limited,666.0,m/7.1.3/0039,731714008,Hyperphen,S3,Tab,100,Generic,1,,62,2010-05-26
Pharmacare Limited,666.0,e/5.7.1/0125,731226003,Histodor,S2,Tab,1000,Generic,1,,190,2010-05-26
Pharmacare Limited,666.0,k/20.1.7/0719,729574016,Microcidal,S4,Tab,100,Generic,1,,486,2010-05-26
Pharmacare Limited,666.0,k/20.1.7/0719,729574008,Microcidal,S4,Tab,30,Generic,1,,146,2010-05-26
Pharmacare Limited,666.0,k/20.1.7/0718,729566005,Microcidal,S4,Tab,100,Generic,1,,108,2010-05-26
Pharmacare Limited,666.0,q/20.1.1/0307,724076026,Erymycin Af,S4,Cap,100,Generic,1,,207,2010-05-26
Pharmacare Limited,666.0,q/20.1.1/0307,724076018,Erymycin Af,S4,Cap,20,Generic,1,,41,2010-05-26
Pharmacare Limited,666.0,b1340 (act 101),723894019,Equanil,S5,Tab,100,Originator,1,,111,2010-05-26
Pharmacare Limited,666.0,b/2.7/1186,720860016,Dolorol,S1,Tab,100,Generic,1,,20,2010-05-26
Pharmacare Limited,666.0,k/8/0297,720526019,Plato,S3,Tab,100,Generic,1,,205,2010-05-26
Pharmacare Limited,666.0,r/13.4.1/0020,720038006,Dilucort,S2,Oin,25,Generic,1,,25,2010-05-26
Pharmacare Limited,666.0,r/13.4.1/0021,720011019,Dilucort,S2,Cre,25,Generic,1,,25,2010-05-26
Pharmacare Limited,666.0,b0726 (act 101),719382009,Df 118,S6,Tab,100,Generic,1,,422,2010-05-26
Pharmacare Limited,666.0,j/20.2.4/0431,717460002,Dapsone,S4,Tab,100,Generic,1,,210,2010-05-26
Pharmacare Ltd,666.0,l/13.4.1/0029,716286017,Cortoderm,S4,Oin,500,,1,,415,2010-05-26
Pharmacare Limited,666.0,b1192 (act 101),715123009,Codeine,S6,Tab,100,Generic,1,,377,2010-05-26
Pharmacare Limited,666.0,l/5.7.2/0319,714844004,Clopamon,S4,Syr,100,Generic,1,,18,2010-05-26
Pharmacare Limited,666.0,l/5.7.2/0322,714828017,Clopamon,S4,Tab,500,Generic,1,,125,2010-05-26
Pharmacare Limited,666.0,g/21.2/0219,714062006,Hypomide,S3,Tab,100,Generic,1,,72,2010-11-29
Pharmacare Limited,666.0,42/20.1.1/0509,713786001,Aspen Levofloxacin 250 Mg,S4,Tab,5,Generic,1,,75,2010-05-26
Pharmacare Limited,666.0,42/20.1.1/0510,713785002,Aspen Levofloxacin 500 Mg,S4,Tab,10,Generic,1,,251,2010-05-26
Pharmacare Limited,666.0,42/20.1.1/0510,713785001,Aspen Levofloxacin 500 Mg,S4,Tab,5,Generic,1,,126,2010-05-26
Pharmacare Limited,666.0,41/20.2.8/0988,713758001,Aspen Abacavir 20Mg/Ml,S4,Sol,240,Generic,1,,254,2009-12-06
Pharmacare Limited,666.0,41/1.2/0897,712595001,Aspen Escitalopram 10Mg,S5,Tab,30,Generic,1,,122,2010-05-26
Pharmacare Limited,666.0,g/2.5/0220,712493018,Degranol,S3,Tab,100,Generic,1,,166,2010-05-26
Pharmacare Limited,666.0,a40/16/0718,712171001,Throflam,S1,Mow,200,Generic,1,,55,2010-05-26
Pharmacare Limited,666.0,t1101,711853010,Calciferol Oily Solution,S3,Drp,15,Generic,1,,48,2010-05-26
Pharmacare Limited,666.0,h2053(act 101),711640009,A-Lennon Calciferol,S3,Tab,100,Generic,1,,204,2010-05-26
Pharmacare Limited,666.0,41/2.6.5/0347,711475001,Aspen Risperidone,S5,Tab,30,Generic,1,,891,2010-05-26
Pharmacare Limited,666.0,41/2.6.5/0346,711474001,Aspen Risperidone,S5,Tab,30,Generic,1,,673,2010-05-26
Pharmacare Limited,666.0,41/2.6.5/0341,711473001,Aspen Risperidone,S5,Tab,30,Generic,1,,460,2010-05-26
Pharmacare Limited,666.0,41/2.6/5/0340,711472001,Aspen Risperidone,S5,Tab,30,Generic,1,,271,2010-05-26
Pharmacare Limited,666.0,41/2.6.5/0339,711471001,Aspen Risperidone,S5,Tab,30,Generic,1,,159,2010-05-26
Pharmacare Limited,666.0,a39/10.2.1/0154,711213001,Venteze Cfc Free,S2,Spo,100,Generic,1,,20,2010-05-26
Pharmacare Limited,666.0,41/7.3/0245,711182001,Triptam,S4,Tab,4,Generic,1,,153,2010-05-26
Pharmacare Limited,666.0,41/7.3/0244,711181002,Triptam,S4,Tab,6,Generic,1,,190,2010-05-26
Pharmacare Limited,666.0,41/7.3/0244,711181001,Triptam,S4,Tab,2,Generic,1,,63,2010-05-26
Pharmacare Limited,666.0,l/10.1/0320,710520018,Bronchette,S2,Syr,200,Generic,1,,15,2010-05-26
Pharmacare Limited,666.0,a39/18.1/0399,710437001,Ridaq,S3,Tab,30,Generic,1,,10,2010-05-26
Pharmacare Limited,666.0,41/7.1.3/0001,710340001,Aspen-Carvidelol,S3,Tab,30,Generic,1,,82,2010-05-26
Pharmacare Limited,666.0,41/7.1.3/0003,710339001,Aspen-Carvidelol,S3,Tab,30,Generic,1,,63,2010-05-26
Pharmacare Limited,666.0,41/7.1.3/0002,710338001,"Aspen Carvedilol 6,25 Mg",S3,Tab,30,Generic,1,,57,2010-05-26
Pharmacare Limited,666.0,36/7.5/0281,710337001,Bezachole Sr,S3,Tab,30,Generic,1,,186,2010-05-26
Pharmacare Limited,666.0,41/1.2/0143,709693001,Aspen Mirtazapine 30Mg Tabs 30'S,S5,Tab,30,Generic,1,,319,2010-05-26
Pharmacare Limited,666.0,41/1.2/0142,709692001,Aspen Mirtazapine 15Mg Tabs 30'S,S5,Tab,30,Generic,1,,207,2010-05-26
Pharmacare Limited,666.0,h1259 (act 101),708283004,Betnesol,S4,Cre,3,Generic,1,,93,2010-05-26
Pharmacare Ltd,666.0,a40/20.2.8/0681,708253001,Viread,S4,Cap,30,,1,,258,2010-05-26
Pharmacare Limited,666.0,a39/7.1/0119,708142001,Almadin Tabs 10Mg 30'S,S3,Tab,30,Generic,1,,90,2009-03-14
Pharmacare Limited,666.0,a39/7.1/0121,708141001,Almadin Tabs 5Mg 30'S,S3,Tab,30,Generic,1,,58,2009-03-14
Pharmacare Limited,666.0,a38/7.1.3/0640,708109001,Pharmapress,S3,Tab,30,Generic,1,,26,2010-05-26
Pharmacare Limited,666.0,a39/11.2/0353,707213001,Hyospasmol 5Mg/5Ml 100Ml Syrup,S2,Syr,100,Generic,1,,26,2010-05-26
Pharmacare Limited,666.0,37/7.5/0337,706716001,Aspen Simvastatin,S4,Tab,30,Generic,1,,32,2010-05-26
Pharmacare Limited,666.0,37/7.5/0336,706715001,Aspen Simvastatin,S4,Tab,30,Generic,1,,32,2010-05-26
Pharmacare Limited,666.0,37/7.5/0335,706714001,Aspen Simvastatin,S4,Tab,30,Generic,1,,32,2010-05-26
Pharmacare Limited,666.0,a39/3.2/0597,706339001,Fosagen,S3,Tab,4,Generic,1,,206,2010-05-26
Pharmacare Limited,666.0,38/5.8/0111,706321001,Flusin Sinus,S2,Tab,24,Generic,1,,35,2010-05-26
Pharmacare Ltd,666.0,l/26/0413,706108019,Azapress,S4,Tab,100,,1,,689,2010-05-26
Pharmacare Limited,666.0,c0851 (act 101),706043006,Avomine,S2,Tab,10,Generic,1,,28,2010-05-26
Pharmacare Limited,666.0,d/2.6/0128,705519015,Ativan,S5,Tab,100,Generic,1,,469,2010-05-26
Pharmacare Limited,666.0,d/2.6/0126,705500012,Ativan,S5,Tab,100,Generic,1,,205,2010-05-26
Pharmacare Limited,666.0,a39/20.2.8/0250,705455001,Aspen Zidovudine,S4,Cap,60,Generic,1,,300,2010-09-30
Pharmacare Limited,666.0,a39/20.2.8/0249,705452001,Aspen Zidovudine,S4,Cap,100,Generic,1,,150,2010-09-30
Pharmacare Limited,666.0,37/7.1.3/0601,705447001,Quinaspen,S3,Tab,30,Generic,1,,64,2010-05-26
Pharmacare Ltd,666.0,a38/20.2.2/0484,705430001,Terbicil,S1,Tab,14,,1,,304,2010-05-26
Pharmacare Limited,666.0,a39/7.1.3/0144,705429001,Rampil 10Mg,S3,Cap,30,Generic,1,,140,2010-05-26
Pharmacare Limited,666.0,a39/7.1.3/0143,705428001,Rampil 5Mg,S3,Cap,30,Generic,1,,124,2010-05-26
Pharmacare Limited,666.0,a39/7.1.3/0142,705427001,"Rampil 2,5Mg",S3,Cap,30,Generic,1,,82,2010-05-26
Pharmacare Limited,666.0,31/3.1/0274,705300001,Aspen Naproxen,S3,Tab,60,Generic,1,,217,2010-05-26
Pharmacare Limited,666.0,38/7.5/0140,705214001,Aspen Pravastatin,S4,Tab,30,Generic,1,,205,2010-05-26
Pharmacare Limited,666.0,38/7.5/0139,705213001,Aspen Pravastatin,S4,Tab,30,Generic,1,,175,2010-08-05
Pharmacare Limited,666.0,38/7.5/0123,705212001,Aspen Pravastatin,S4,Tab,30,Generic,1,,137,2010-05-26
