Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No ,Applicant Name,Product MCC Registration No ,Nappi Code,ATC 4,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,,Originator or Generic,12 Months Volume of Sales
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,817651004,V06DD,S1,ITN 3002 A,Amino acids,1,ZZZ,INF,1,,,133,168,1367,1367,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,816558019,V06DD,S1,ITN 3003 A,Amino acids,1,ZZZ,INF,1,,1050,131,165,1347,1347,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,821721003,V06DD,S1,ITN 3004 A,Amino acids,1,ZZZ,INF,1,,1248,156,197,1601,1601,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium phosphate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,816566038,V06DD,S1,ITN 3006 A,Amino acids,1,ZZZ,INF,1,,1066,133,168,1367,1367,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,816574049,V06DD,S1,ITN 3007 A,Amino acids,1,ZZZ,INF,1,,1255,157,198,1609,1609,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,702111006,V06DD,S1,ITN 3007 M,Amino acids,1,ZZZ,INF,1,,1164,146,183,1493,1493,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium phosphate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,816582068,V06DD,S1,ITN 3008 A,Amino acids,1,ZZZ,INF,1,,1246,156,196,1598,1598,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Potassium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,816590079,V06DD,S1,ITN 3009 A,Amino acids,1,ZZZ,INF,1,,1259,157,198,1615,1615,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,861359003,V06DD,S1,ITN 3011 XA,Amino acids,1,ZZZ,INF,1,,1291,161,203,1656,1656,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,861375009,V06DD,S1,ITN 3013 XA,Amino acids,1,ZZZ,INF,1,,1037,130,163,1331,1331,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,708301001,V06DD,S1,ITN 3014 XA,Nitrogen,1,ZZZ,INF,1,,627,79,99,804,804,2009/03/02,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Lipid,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Potassium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Phosphate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc ,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,708727001,V06DD,S1,ITN 3015XA,Nitrogen,1,ZZZ,INF,1,,691,86,109,886,886,2009/03/02,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Lipid,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Potassium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Phosphate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc ,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,705642001,V06DD,S1,ITN 3015A,Nitrogen,1,ZZZ,INF,1,,1083,135,171,1389,1389,2009/03/02,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Lipid,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Potassium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Phosphate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc ,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,821128019,V06DD,S1,ITN 3019 A,Amino acids,1,ZZZ,INF,1,,1259,157,198,1615,1615,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,892238003,V06DD,S1,ITN 4010 XA,Amino acids,1,ZZZ,INF,1,,1259,157,198,1615,1615,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,887564005,V06DD,S1,ITN 5001 X A,Amino acids,1,ZZZ,INF,1,,1410,176,222,1809,1809,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,883276003,V06DD,S1,ITN 5001A,Amino acids,1,ZZZ,INF,1,,1409,176,222,1807,1807,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,883284006,V06DD,S1,ITN 5002 A,Amino acids,1,ZZZ,INF,1,,1399,175,220,1794,1794,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,883292009,V06DD,S1,ITN 5003 A,Amino acids,1,ZZZ,INF,1,,1291,161,203,1656,1656,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,897608005,V06DD,S1,ITN 5004 A,Amino acids,1,ZZZ,INF,1,,1292,162,204,1657,1657,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,,
771,Fresenuis Kabi,Article 21B,897612019,V06DD,S1,ITN 5004 X A,Amino acids,1,ZZZ,INF,1,,1293,162,204,1658,1658,2009/03/02,,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,,
