Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2963,713171006,H02AB,S4,Celestone soluspan Injection  ,Betamethasone sodium phosphate,3,mg/ml,INJ,2,1,107.08,10.71,16.49,134.28,67.14,09 April 2015,,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,713171006,,,,Betamethasone acetate,3,mg/ml,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),P/21.5.1/236,720429005,H02AB,S4,Diprosone 1ml,Betamethasone,5,mg/ml,INJ,1,1,53.75,5.38,8.28,67.42,67.42,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),P/21.5.1/236,720429014,D07AC,S4,Diprosone Injection,Betamethasone Dipropionate as Betamethasone,5,mg/ml,INJ,10,1,537.59,53.76,82.78,674.14,67.41,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),E/16.1/224,721425003,R01AB,S1,Drixine 0.025% Paediatric,Oxymetazoline,0,mg/ml,NOD,1,1,33.83,3.38,5.21,42.42,4.24,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),721433006,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline,1,mg/ml,NOD,1,1,36.66,3.66,5.65,45.97,45.97,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),721441009,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline Hydrochloride,1,mg/ml,NAS,1,1,31.56,3.16,4.86,39.58,39.58,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),E/16.1/224,721484018,R01AB,S1,Drixine 0.025% Paediatric,Oxymetazoline,0,mg/ml,NAS,1,1,42.36,4.23,6.52,53.12,5.31,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),P/21.12/138,724947019,L02BB,S4,Eulexin,Flutamide,250,mg,TAB,100,1,"1,379.06",137.90,212.37,"1,729.33",17.29,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),A81,728187019,J01GB,S4,Garamycin 2ml vial ,Gentamicin Sulphate,80,mg/2ml,INJ,2,1,152.92,15.29,23.55,191.76,95.88,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2962,742723030,H02AB,S4,Meticorten ,Prednisone,5,mg,TAB,90,1,297.49,29.75,45.81,373.05,4.14,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2962,742732002,H02AB,S4,Meticorten,Prednisone,5,mg,TAB,30,1,99.13,9.92,15.27,124.32,4.14,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),N/20.1.1/53,746851006,J01GB,S4,Netromycin 1.5ml vial ,Netilmicin Sulphate,100,mg,INJ,2,1,220.49,22.05,33.96,276.50,184.33,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),N/13.4.1/42,757217001,D07AA,S2,Procutan  ,Hydrocortisone,10,mg/g,CRE,20,1,162.45,16.24,25.01,203.70,10.19,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,758760020,,,,Clioquinol,10,mg/g,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,758760020,,,,Tolnaftate,10,mg/g,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,758760020,,,,Gentamicin,10,mg/g,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),X/13.4.1/266,782017029,D07AC,S4,Elocon ,Mometasone Furoate  ,1,mg/g,CRE,15,1,67.10,6.71,10.33,84.14,5.61,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),X/17.1/127,793299004,M03AC,S4,Norcuron 10mg,Vecuronium Bromide,10,mg/5ml,INJ,10,1,"1,102.06",34.07,159.06,"1,295.19",129.52,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),H1376 (Act 101/1965),814199003,R01AB,S1,Drixine 0.05% Adult,Oxymetazoline Hydrochloride,1,mg/ml,NAS,10,1,49.47,4.95,7.62,62.04,6.20,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),30/34/0234,821381016,V03AF,S4,Ethyol ,Amifostine,500,mg,INJ,3,1,"5,331.24",533.13,821.01,"6,685.38","2,228.46",09 April 2015,,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2971,821594001,H02AB,S4,Celestone Injection,Betamethasone,4,mg/ml,INJ,5,1,293.85,29.38,45.25,368.49,73.70,30 August 2011,,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),C535,877891001,R01BA,S2,Demazin Syrup,Chlorpheniramine Maleate,1,mg / 5 ml,SYR,100,1,38.74,3.86,5.96,48.57,0.49,09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,877891001,,,,Phenylephrine,3,mg/5ml,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),34/13.9.1/007,897035003,D07XC,S4,Elosalic  ,Mometasone,1,mg/g,OIN,15,1,115.11,11.51,17.72,144.34,9.62,09 April 2015,,Originator ,
0000000249,SCP Pharmaceuticals (Pty) Ltd,28/2.9/0587,824267001,N02AB,S6,Mylan Morphine,Morphine Sulphate,15,mg/ml,INJ,10,,22.88,1.37,3.40,27.65,2.76,01 April 2015,,Generic,
0000000249,SCP Pharmaceuticals (Pty) Ltd,27/10.2/0412,832731005,R03DA,S4,Mylan Aminophyllline,Aminophylline,250,mg/10ml,INJ,10,,35.79,2.15,5.31,43.24,0.43,01 April 2015,,Generic,
0000000689,Sekpharma (Pty) Ltd,G/13.4.1/1825,708313019,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,CRE,15,1,23.90,4.30,3.35,27.24,1.82,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G/13.4.1/1825,708313027,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,CRE,30,1,21.17,3.81,3.50,28.48,0.95,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G1826,708321003,D07AC,S4,Betnovate ,Betamethasone,0,g/100g,CRE,15,1,20.26,3.65,2.84,23.10,1.36,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G1826,708321011,D07AC,S4,Betnovate ,Betamethasone,0,mg/g,CRE,45,1,60.80,10.94,8.51,69.31,1.36,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G/13.4.1/1829,708348009,D07AC,S4,Betnovate ,Betamethasone,0,g/100g,OIN,15,1,23.58,4.24,3.30,26.88,1.58,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G/13.4.1/1829,708348017,D07AC,S4,Betnovate ,Betamethasone,1,mg/g,OIN,30,1,20.93,3.77,3.46,28.16,0.94,17 April 2015,,Originator,
0000000689,Sekpharma (Pty) Ltd,G1827,708364004,D07BC,S4,Betnovate  C ,Betamethasone,1,mg/g,CRE,15,1,35.48,6.39,4.97,40.44,2.81,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,,708364004,,,,Clioquinol,30,mg/g,,,,,,,,,,,,
0000000689,Sekpharma (Pty) Ltd,G1830,708372007,D07BC,S4,Betnovate  C ,Betamethasone,1,mg/g,OIN,15,1,29.39,5.29,4.11,33.50,2.95,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,,708372007,,,,Clioquinol,30,mg/g,,,,,,,,,,,,
0000000689,Sekpharma (Pty) Ltd,G1828,708380018,D07CC,S4,Betnovate  N ,Betamethasone,1,mg/g,CRE,15,1,36.84,6.63,5.16,41.99,2.92,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,,708380018,,,,Neomycin,4,mg/g,,,,,,,,,,,,
0000000689,Sekpharma (Pty) Ltd,G1831,708399002,D07CC,S4,Betnovate  N ,Betamethasone,1,mg/g,OIN,15,1,30.75,5.53,4.30,35.05,2.44,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,,708399002,,,,Neomycin,4,mg/g,,,,,,,,,,,,
0000000689,Sekpharma (Pty) Ltd,G1833,708410006,D07AC,S4,Betnovate skin  ,Betamethasone,0,g/100g,LOT,20,1,82.75,14.89,11.58,94.33,4.92,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,F/13.4.1/176,718718003,D07AD,S4,Dermovate ,Clobetasol,1,mg/g,CRE,25,1,35.41,7.77,6.04,49.22,1.97,17 April 2015,,Originator,
0000000689,Sekpharma (Pty) Ltd,F/13.4.1/175,718726006,D07AD,S4,Dermovate ,Clobetasol,1,mg/g,OIN,25,1,35.41,7.77,6.04,49.22,1.97,17 April 2015,,Originator,
0000000689,Sekpharma (Pty) Ltd,J/13.4/187,724963006,D07AD,S4,Eumovate  ,Clobetasone,1,mg/g,CRE,25,1,22.97,4.14,3.80,30.91,2.69,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,J/13.4/188,724971009,D07AD,S4,Eumovate  ,Clobetasone,1,mg/g,OIN,25,1,21.69,3.91,3.58,29.18,2.81,10 May 2012,Discontinued,Originator,
0000000689,Sekpharma (Pty) Ltd,R/20.1.1/302,727148001,J01DD,S4,Fortum ,Ceftazidime,500,mg,INJ,1,,52.11,11.44,8.90,72.45,72.45,13 June 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,R/20.1.1/303,727156004,J01DD,S4,Fortum ,Ceftazidime,1,g,INJ,1,,142.19,25.59,19.91,162.10,143.20,13 June 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,R/20.1.1/304,727172018,J01DD,S4,Fortum ,Ceftazidime,2,g,INJ,1,,287.77,51.80,40.29,328.05,289.80,13 June 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,G1832,824208005,D07AC,S4,Betnovate Scalp ,Betamethasone,0,g/100g,LOT,30,1,55.54,10.00,9.18,74.72,3.39,10 May 2012,,Originator,
0000000689,Sekpharma (Pty) Ltd,H/13.4.1/268,824216008,D07AD,S4,Dermovate scalp ,Clobetasol,1,mg/g,LOT,30,1,81.30,14.63,13.43,109.36,3.64,17 April 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,33/7.1.3/0362,700512001,C09BA,S3,Preterax,Perindopril,2,mg,TAB,30,1,165.72,16.57,25.52,207.82,6.93,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,700512001,,,,Indapamide,1,mg,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,35/21.2/0178,702923001,A10BB,S3,Diamicron MR 30 mg,Gliclazide,30,mg,TAB,60,1,84.02,8.40,12.94,105.36,1.76,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,A38/34/0674,705534001,M05BX,S3,Protos 2 g,Strontium Ranelate,2,g,GRA,28,1,248.14,24.81,38.21,311.17,11.11,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.3/0236,705915001,C09AA,S3,Coversyl 10 mg,Perindopril,10,mg,TAB ,30,1,187.75,18.77,28.91,235.44,7.85,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.4/0410,710620001,C01EB,S3,"Coralan 5,0 mg",Ivabradine,5,mg,TAB,56,1,331.82,33.18,51.10,416.10,7.43,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,A39/7.1.4/0411,710621001,C01EB,S3,"Coralan 7,5 mg",Ivabradine,8,mg,TAB,56,1,331.82,33.18,51.10,416.10,7.43,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,A40/1.2/0347,716215001,N06AX,S5,Valdoxane 25 mg,Agomelatine,25,mg,TAB ,28,1,268.18,26.82,41.30,336.30,12.01,25 March 2015,,Originator,
0000000551,Servier Laboratories SA (Pty) Ltd ,37/7.1.3/0356,717782001,C09BA,S3,"Perindopril Co Unicorn 4/1,25",Perindopril Tert-Butylamine,4,mg,TAB,30,1,77.59,5.04,11.57,94.20,3.14,07 July 2015,,Generic,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,717782001,,,,Indpamide,1,mg,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,43/21.2/0957,718245001,A10BB,S3,Diamicron MR 60 mg,Gliclazide,60,mg,TAB,30,1,79.41,7.94,12.23,99.58,3.32,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,J/21.2/190,719463009,A10BB,S3,Diamicron ,Gliclazide,80,mg,TAB,60,1,70.60,7.06,10.87,88.53,1.48,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0934,719852001,C09B,S3,Coveram 5/10,Amlodipine Besilate ,10,MG,TAB,30,1,134.55,13.45,20.72,168.72,5.62,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,719852001,,,,Perindopril Arginine,5,MG,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0936,719853001,C09B,S3,Coveram 10/10,Perindopril Arginine,10,mg,TAB,30,1,160.91,16.09,24.78,201.78,6.73,25 March 2015,,Originator ,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,719853001,,,,Amlodipine,10,mg,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0935,719854001,C09B,S3,Coveram 10/5,Perindopril Arginine,10,mg,TAB,30,1,138.18,13.82,21.28,173.28,5.78,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,719854001,,,,Amlodipine,5,mg,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,43/7.1.3/0933,719855001,C09B,S3,Coveram 5/5,Perindopril Arginine,5,mg,TAB,30,1,111.82,11.18,17.22,140.22,4.67,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,719855001,,,,Amlodipine,5,mg,,,,,,,,,,,,
0000000551,Servier Laboratories Sa (Pty) Ltd ,G/7.1/65,746002009,C03BA,S3,Natrilix  ,Indapamide,3,mg,TAB,30,1,91.59,9.16,14.10,114.85,3.83,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,X/7.1.3/314,785121005,C09AA,S3,Coversyl  4 mg,Perindopril,4,mg,TAB,30,1,124.05,12.40,19.10,155.55,5.19,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,31/7.1/0166,830836004,C03BA,S3,Natrilix SR,Indapamide,2,mg,TAB,30,1,82.58,8.26,12.72,103.56,3.45,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,H/16.4/1450,837172004,R02AB,S2,Locabiotal ,Fusafungine,0,g/5ml,SOL,100,1,89.41,8.94,13.77,112.12,1.12,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,33/7.1.3/0363,877549001,C09BA,S3,Coversyl Plus,Perindopril,4,mg,TAB,30,1,181.92,18.19,28.02,228.13,7.60,25 March 2015,,Originator,
0000000551,Servier Laboratories Sa (Pty) Ltd ,,877549001,,,,Perindopril,4,mg,,,,,,,,,,,,
0000000551,Servier Laboratories South Africa (Pty) Ltd,A39/7.1.3/0235,705914001,C09AA,S3,Coversyl 5 mg,Perindopril Arginine,5,mg,TAB,30,1,115.39,11.54,17.77,144.70,4.82,25 March 2015,,Originator,
0000000551,Servier Laboratories South Africa (Pty) Ltd,42/7.1.3/0167,720389001,C09AB,S3,Coversyl 5 mg PLUS,Perindopril Arginine,5,mg,TAB,30,1,169.24,16.92,26.06,212.23,7.07,25 March 2015,,Originator,
0000000551,Servier Laboratories South Africa (Pty) Ltd,,720389001,,,,Indapamide,1,mg,,,,,,,,,,,,
0000000551,Servier Laboratories South Africa (Pty) Ltd ,43/7.1.3/0968,721519001,C09BA,S3,"BIOCOVERSYL PLUS 10/2,5",Perindopril Arginine,10,mg,FCR,30,1,187.75,18.78,28.91,235.44,7.85,16 September 2015,,Originator,
,Servier Laboratories South Africa (Pty) Ltd ,,721519001,,,,Indapamide,3,mg,,,,,,,,,,,,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362018,D06BA,S4,Flamazine,Silver Sulphadiazine,0,g,CRE,50,1,41.98,6.00,6.72,54.70,1.09,22 April 2015,,Originator,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362026,D06BA,S4,Flamazine,Silver Sulphadiazine,0,g,CRE,250,1,210.14,30.02,33.62,273.78,1.09,22 April 2015,,Originator ,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,H/14.2/3003,726362034,D06BA,S4,Flamazine,Silver Sulphadiazine,0,g,CRE,500,1,419.81,59.97,67.17,546.95,1.09,22 April 2015,,Originator,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,G1633(Act 101/1965),734012004,D03B5,S1,Iruxol mono,Collagenase clostridiopeptidase A,1,u,OIN,30,1,229.66,32.81,36.74,299.21,9.97,22 April 2015,,Originator,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,G1633(Act 101/1965),734012012,D03B5,S1,Iruxol mono,Collagenase clostridiopeptidase A,1,u,OIN,10,1,76.55,10.93,12.24,99.72,9.97,22 April 2015,,Originator,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,X/14.2/130,791725006,D06BA,S4,Bactrazine,Silver Sulphadiazine,0,g,CRE,50,1,25.95,3.71,4.15,33.81,0.68,22 April 2015,,Generic,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,X/14.2/130,791725014,D06BA,S4,Bactrazine,Silver Sulphadiazine,0,g,CRE,250,1,129.72,18.53,20.76,169.01,0.68,22 April 2015,,Generic,
0000000506,Smith & Nephew Pharmaceuticals (Pty) Limited,X/14.2/130,791725022,D06BA,S4,Bactrazine,Silver Sulphadiazine,0,g,CRE,500,1,259.44,37.07,41.51,338.02,0.68,22 April 2015,,Generic,
0000000246,Soflens (Pty) Ltd,37/15.2/0588,721666001,S01BA,S4,Lotemax Ophthalmic Suspension ,Loteprednol Etabonate,5,mg/ml,OPD ,5,1,119.84,11.98,18.45,150.27,30.05,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,C/15.4/39,743380002,S01FA,S3,MINIMS ATROPINE SULPHATE 1 %,Atropine Sulphate,5,"mg/0,5ml",OPD,20,,210.37,22.89,32.66,265.92,13.30,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,C/15.4/49,743402006,S01FA,S3,MINIMS CYCLOPENTOLATE HYDROCHLORIDE 1 %,Cyclopentolate Hydrochloride,5,"mg/0,5ml",OPD,1,20,197.23,28.33,31.58,257.14,25.71,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,D/15.2/22,743429001,S01FB,S1,MINIMS PHENYLEPHRINE HYDROCHLORIDE 10 %,Phenylephrine Hydrochloride,50,"mg/0,5ml",OPD,1,20,201.65,30.35,32.48,264.48,26.45,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,N/15.4/123,743437004,S01FA,S3,MINIMS TROPICAMIDE 1 %,Tropicamide,5,"mg/0,5ml",OPD,1,20,217.76,31.97,34.96,284.69,28.47,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,C/15.4/54,743453018,S01EB,S3,MINIMS PILOCARPINE NITRATE 2 %,Pilocarpine Nitrate,10,"mg/0,5ml",OPD,20,,205.59,29.64,32.93,268.16,13.41,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,C/15.4/47,743518012,S01HA,S4,Minims Tetracaine 1%,Amethocaine Hydrochloride,1,mg/100ml,OPD ,1,20,204.60,20.45,31.51,256.56,25.66,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,C/15.4/44,743526015,S01HA,S4,"Minims Benoxinate Hydrochloride 0,4%",Oxybuprocaine Hydrochloride,0,g/100ml,OPD ,1,20,220.65,22.06,33.98,276.69,27.67,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,T/15.4/86,743534026,S01JA,S1,Minims Fluorescein Sodium 2 %,Fluorescein Sodium ,10,"mg/0,5 ml",OPD ,1,20,291.10,29.11,44.83,365.05,36.50,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,E/15.1/223,743550005,S01AA,S4,"MINIMS CHLORAMPHENICOL 0,5 %",Chloramphenicol,3,"mg/0,5ml",OPD,1,20,200.46,26.39,31.76,258.61,25.86,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,P/15.2/212,743607007,S01CA,S4,"MINIMS PREDNISOLONE SODIUM PHOSPHATE 0,5 %",Prednisolone Sodium Phosphate,3,"mg/0,5ml",OPD,1,20,272.93,37.56,43.47,353.97,35.40,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,L/15.4/175,770272002,S01AD,S4,BAUSCH & LOMB TFT OPHTHIOLE,Trifluridine,10,mg/ml,OPD,1,,88.18,66.70,21.68,176.56,176.56,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,W/15.4/0086,804630003,S01GX,S2,BAUSCH & LOMB VIVIDRIN EYE DROPS,Sodium Cromoglycate,20,mg/ml,OPD,1,,31.26,9.46,5.70,46.42,46.42,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,R/15.4/65,816728003,S01ED,S3,"BAUSCH & LOMB BETA OPTHIOLE 0,3 %",Metipranolol,3,mg/ml,OPD,1,,41.20,12.97,7.58,61.75,61.75,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,R/15.4/66,816736006,S01ED,S3,"BAUSCH & LOMB BETA OPTHIOLE 0,6 %",Metipranolol,6,mg/ml,OPD,1,,49.82,12.97,8.79,71.57,71.57,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,28/15.4/0506,825476003,S01EB,S3,MIOCHOL-E,Acetylcholine chloride,20,mg/2ml,OPI,12,,"2,964.91",400.26,471.12,"3,836.30",159.84,29 January 2016,,Originator,
0000000246,Soflens (Pty) Ltd,27/15.4/0097,829463003,S01KA,S4,Amvisc Plus,Sodium Hyaluronate,16,mg/ml,OPI,1,1,546.08,54.61,84.10,684.78,855.98,29 January 2016,,Originator,
0000000262,Solvay Pharma,,703107001,,,,Estradiol,1,mg,,,,,,,,,,,,
0000000262,Solvay Pharma,,703108001,,,,Estradiol,1,mg,,,,,,,,,,,,
0000000262,Solvay Pharma,,708096001,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000959,Sonke Pharmaceuticals (Pty) Ltd,A40/20.2.8/0507,703378001,J05AR,S4,Sonke Efavirenz 200,Efavirenz,200,mg,CAP,90,1,208.01,23.11,32.36,263.48,2.93,27 March 2015,,Generic,
0000000959,Sonke Pharmaceuticals (Pty) Ltd,A40/20.2.8/0508,709528001,J05AG,S4,Sonke Efavirenz 600,Efavirenz,600,mg,TAB,30,1,102.38,11.37,15.93,129.68,4.32,27 March 2015,,Generic,
0000000959,Sonke Pharmaceuticals (Pty) Ltd,47/20.2.8/0483,720428002,J05AR,S4,Atenef,Tenofovir,300,mg,TAB,30,1,381.13,38.12,58.69,477.95,15.93,27 March 2015,,Generic,
0000000959,Sonke Pharmaceuticals (Pty) Ltd,,720428002,,,,Emtricitabine,200,mg,,,,,,,,,,,,
0000000959,Sonke Pharmaceuticals (Pty) Ltd,,720428002,,,,Efavirenz,600,mg,,,,,,,,,,,,
0000000263,South African Vaccine producers (PTY) LTD,T517,764469002,JO6AA,S2,SAIMR Polyvalent Kit 2 X 10 ml,Refined equine immunoglobulin,10,ml,LIQ,10,2,"1,280.62",255.09,215.00,"1,750.71",87.53,23 April 2015,,Originator,
0000000263,South African Vaccine producers (PTY) LTD,T517,764477005,JO6AA,S2,SAIMR Polyvalent antivenom 10ml, Refined equine immunoglobulin ,10,ml,LIQ,10,1,628.71,124.68,105.47,858.86,85.88,23 April 2015,,Originator,
0000000263,South African Vaccine producers (PTY) LTD,T519,765899019,JO6AA,S4,SAIMR Spider antivenom 5 ml,Refined equine immunoglobulin,5,ml,INJ,5,1,628.71,124.68,105.47,858.86,171.77,23 April 2015,,Originator,
0000000263,South African Vaccine producers (PTY) LTD,T515,804185018,JO6AA,S4,SAIMR Boomslang antivenom 10 ml,Refined equine immunoglobulin,10,ml,LIQ,10,1,"1,040.53",205.79,174.49,"1,420.81",142.08,23 April 2015,,Originator,
0000000263,South African Vaccine producers (PTY) LTD,T518,805998004,JO6AA,S4,SAIMR Scorpion antivenom 5 ml,Refined equine immunoglobulin,5,ml,INJ,5,1,628.71,124.68,105.47,858.86,171.77,23 April 2015,,Originator,
0000000263,South African Vaccine producers (PTY) LTD,T516,852376014,JO6AA,S4,SAIMR Echis antivenom 10 ml,Refined equine immunoglobulin,10,ml,SOL,10,1,473.18,65.36,75.39,613.93,61.39,23 April 2015,,Originator,
0000000499,Specpharm ( Pty) Ltd ,41/7.1.3/0652,712615001,C09AA,S3,Spec-Perindopril 4,Perindopril ,4,mg,TAB,30,1,62.77,6.97,9.76,79.50,2.65,02 December 2015,,Generic,
0000000499,Specpharm ( Pty) Ltd ,A40/2.6.5/0706,712617001,N05AX,S5,"Perizal 0,5 mg",Risperidone ,1,mg,TAB,30,1,122.50,13.62,19.05,155.17,5.17,02 December 2015,,Generic,
0000000499,Specpharm ( Pty) Ltd ,41/7.1.3/0631,713763001,C09BA,S3,Spec Perindopril Plus  4,Perindopril ,4,mg,TAB,30,1,86.45,9.61,13.44,109.50,3.65,02 December 2015,,Generic,
,Specpharm ( Pty) Ltd ,,713763001,,,,Indapimide ,1,mg,,,,,,,,,,,,
0000000499,Specpharm (Pty) Ltd,37/20.1.1/0385,703279003,J01DC,S4,Medaxime 750,Cefuroxime,750,mg,INJ,10,1,215.22,23.91,33.48,272.62,27.26,14 April 2015,,generic,
0000000499,Specpharm (Pty) Ltd,37/20.1.1/0386,703280002,J01DC,S4,"Medaxime 1,5",Cefuroxime,2,g,INJ,10,1,497.69,55.30,77.42,630.40,63.04,14 April 2015,,generic,
0000000499,Specpharm (Pty) Ltd,37/20.1.1/0384,703283002,J01DC,S4,Medaxime 250,Cefuroxime,250,mg,INJ,10,1,114.00,12.67,17.73,144.40,14.44,14 April 2015,,generic,
0000000499,Specpharm (Pty) Ltd,A39/19/0074,705315001,H01BA,S4,Spec-Oxytocin 10,Oxytocin,10,iu,INJ,10,1,627.39,69.71,97.59,794.69,79.47,14 April 2015,,generic,
0000000499,Specpharm (Pty) Ltd,37/20.1.1/0655,705366001,J01MA,S4,Spec-Topistin,Ciprofloxacin,400,mg/200ml,INF,200,1,107.53,11.95,16.73,136.20,0.68,14 April 2015,,generic,
0000000499,Specpharm (Pty) Ltd,37/20.1.1/0655,706560001,J01MA,S4,Spec-Topistin,Ciprofloxacin,200,mg/100ml,INF,100,1,53.76,5.97,8.36,68.10,0.68,14 April 2015,,generic,
