Dtabase Of Medicine Prices 31st March 2010,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000242,Novartis SA (Pty) Ltd,C/7.3/112,762210001,N02CX,S2,Sandomigran  ,Pizotifen,1,mg,TAB,100,,641.26,85.79,101.79,828.84,8.29,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/34/232,781452007,H01CB,S4,Sandostatin  ,Octreotide,0,mg/ml,INJ,1,,"1,712.48",190.28,266.39,"2,169.14","2,169.14",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,33/34/0239,704532001,H01CB,S4,Sandostatin  ,Octreotide,10,mg,INJ,1,,"9,442.04","1,049.12","1,468.76","11,959.92","11,959.92",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,33/34/0240,704534001,H01CB,S4,Sandostatin,Octreotide,20,mg,INJ,1,,"18,862.19","2,095.80","2,934.12","23,892.11","23,892.11",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/34/230,762342005,H01CB,S4,Sandostatin,Octreotide,0,mg,INJ,5,,569.55,63.28,88.60,721.43,144.29,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/34/231,762350008,H01CB,S4,Sandostatin  ,Octreotide,0,mg,INJ,5,,"1,049.14",116.57,163.20,"1,328.91",265.78,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,33/34/0241,708002001,H01CB,S4,Sandostatin lar prefilled syringe,Octreotide,30,mg/5ml,INJ,1,,"25,297.87","2,810.87","3,935.22","32,043.97","32,043.97",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,32/34/0752  31/34/0317,862479002,L04AD,S4,Simulect  ,Basiliximab,20,mg,INJ,1,,"7,912.89",811.35,"1,221.39","9,945.64","9,945.64",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,E587 (Act 101/1965),764396005,A12BA,S2,Slow-K ,Potassium chloride,600,mg,TAB,500,,397.86,53.23,63.15,514.24,1.03,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,8/5.4.1/0138,708000001,N04BA,S4,Stalevo 100/25,Carbidopa,25,mg,TAB,100,,764.10,84.90,118.86,967.86,9.68,2009-02-16,,,
,,,,,,,Entacapone,200,mg,,,,,,,,,,,,
,,,,,,,Levodopa,100,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,38/5.4.1/0137,708001001,N04BA,S4,Stalevo 150/37.5,Carbidopa,38,mg,TAB,100,,764.10,84.90,118.86,967.86,9.68,2009-02-16,,,
,,,,,,,Entacapone,200,mg,,,,,,,,,,,,
,,,,,,,Levodopa,150,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,8/5.4.1/0067,707999001,N04BA,S4,Stalevo 50/12.5,Carbidopa,13,mg,TAB,100,,764.10,84.90,118.86,967.86,9.68,2009-02-16,,,
,,,,,,,Entacapone,200,mg,,,,,,,,,,,,
,,,,,,,Levodopa,50,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,35/21.2/0040,893900001,A10BX,S3,Starlix ,Nateglinide,120,mg,FCT,84,,278.33,30.93,43.30,352.55,4.20,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A/20.2.8/768,768243009,N04BB,S4,Symmetrel ,Amantadine,100,mg,CAP,20,,154.69,20.69,24.55,199.93,10.00,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B/21.10/36 ,768251001,H01AA,S4,Synacthen,Tetracosactide,1,mg/ml,INJ,1,,221.57,24.62,34.47,280.66,280.66,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/19/1967,768529018,H01BA,S4,Syntocinon ,Oxytocin,5,iu,INJ,5,,278.26,37.23,44.17,359.66,71.93,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/19/1963,768510007,H01BA,S4,Syntocinon  ,Oxytocin,10,iu,INJ,5,,333.68,44.64,52.97,431.29,86.26,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/19/1966,768545005,G02AB,S4,Syntometrine ,Ergometrine,1,mg/ml,INJ,5,,287.98,38.53,45.71,372.22,74.44,2009-02-16,,,
,,,,,,,Oxytocin,5,mg/ml,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,36/7.1.3/0067,705060001,C09CA,S3,Tareg ,Valsartan,80,mg,TAB,28,,104.40,11.60,16.24,132.24,4.72,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/7.1.3/0068,704696001,C09CA,S3,Tareg ,Valsartan,160,mg,TAB,28,,104.40,11.60,16.24,132.24,4.72,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B1530 (Act 101/1965),769398007,N03AF,S3,Tegretol ,Carbamazepine,200,mg,TAB,50,,106.52,11.84,16.57,134.93,2.70,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/2.5/321,779652002,N03AF,S3,Tegretol CR  ,Carbamazepine,200,mg,SRT,30,,67.91,7.54,10.56,86.01,2.87,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/2.5/322,779660005,N03AF,S3,Tegretol CR  ,Carbamazepine,400,mg,SRT,30,,125.59,13.96,19.54,159.09,5.30,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,D/2.5/204,769401007,N03AF,S3,Tegretol s,Carbamazepine,100,mg/5ml,SUS,250,,102.98,11.44,16.02,130.44,0.52,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A40/20.1.1/0522,712097001,J01GB,S4,TOBI Ampoules,Tobramycin,300,mg/5ml,NEB,60,,"16,918.74",523.26,"2,441.88","19,883.88",331.40,2009-05-08,,,
0000000242,Novartis SA (Pty) Ltd,B1536 (Act 101/1965),771120001,N06AA,S5,Tofranil  ,Imipramine,10,mg,TAB,100,,118.47,13.16,18.43,150.06,1.50,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B1537 (Act 101/1965),771139004,N06AA,S5,Tofranil  ,Imipramine,25,mg,TAB,100,,213.91,23.77,33.28,270.95,2.71,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,X/2.5/205,892484008,N03AF,S3,Trileptal fct,Oxcarbazepine,300,mg,TAB,50,,164.83,18.31,25.64,208.79,4.18,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,X/2.5/206,892491020,N03AF,S3,Trileptal fct,Oxcarbazepine,600,mg,TAB,50,,310.36,34.48,48.28,393.12,7.86,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,35/15.4/0139,701240003,S01LA,S4,Visudyne ,Verteporfin,15,mg,INJ,1,,"10,584.06","1,085.25","1,633.70","13,303.00","13,303.00",2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Y/3.1/347,835218007,M01AB,S3,Voltaren ,Diclofenac,15,mg/ml,DRP,20,,63.11,8.44,10.02,81.57,4.08,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/3.1/34,778249018,M01AB,S3,Voltaren,Diclofenac,75,mg/3ml,INJ,5,,36.54,4.89,5.80,47.23,9.45,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,M/3.1/63,778230015,M01AB,S3,Voltaren  ,Diclofenac,100,mg,SRT,30,,114.40,15.31,18.16,147.86,4.93,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,R/3.1/223,780855019,M01AB,S3,Voltaren  ,Diclofenac,13,mg,SUP,5,,17.79,2.38,2.82,23.00,4.60,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,R/3.1/224,780863003,M01AB,S3,Voltaren  ,Diclofenac,25,mg,SUP,5,,38.79,5.19,6.16,50.14,10.03,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,L/3.1/126,778214001,M01AB,S3,Voltaren  ,Diclofenac,100,mg,SUP,5,,41.27,5.52,6.55,53.34,10.67,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,K/3.1/253,778222013,M01AB,S3,Voltaren ,Diclofenac,50,mg,TAB,20,,30.59,4.09,4.86,39.53,1.98,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Y/3.1/346,789240009,M01AB,S3,Voltaren,Diclofenac,75,mg,TAB,30,,108.73,14.55,17.26,140.53,4.68,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,G/3.1/83,778206018,M01AB,S3,Voltaren  ,Diclofenac,25,mg,TAB,50,,37.59,5.03,5.97,48.58,0.97,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,M/10.2.2/279,778923002,R06AX,S2,Zaditen,Ketotifen,1,mg,SYR,200,,156.18,17.35,24.29,197.82,0.99,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Z/10.2.2/180,797138005,R06AX,S2,Zaditen  ,Ketotifen,2,mg,TAB,30,,283.29,31.48,44.07,358.83,11.96,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,M/10.2.2/278,778931005,R06AX,S2,Zaditen,Ketotifen,1,mg,TAB,60,,318.70,35.41,49.58,403.69,6.73,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,38/34/0086,708533001,M05BA,S4,Zometa,Zoledronic Acid,4,mg,INJ,1,,"2,272.60",252.51,353.52,"2,878.63","2,878.63",2009-08-01,,,
0000000242,Novartis SA (Pty) Ltd,,711253001,A 7.1.3 ,S3,Exforge ,Amlodipine besylate ,5,mg,TAB,28,,147.33,6.92,21.60,175.85,6.28,2008-12-01,,,
,,,,,,,Valsartan,160,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,,711254001,A 7.1.3 Vascular medicines - other hypotensives,S3,Exforge 10mg/160mg Tablets,Amlodipine besylate ,10,mg,TAB,28,,167.71,7.88,24.58,200.17,7.15,2008-12-01,,,
,,,,,,,Valsartan,160,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,A38/5.4/0699,706045002,,S3,Enablex,Darifenacin hydrobromide ,,mg,TAB,14,,116.71,19.47,19.07,155.25,11.09,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A38/5.4/0699,706045001,,S3,Enablex,Darifenacin hydrobromide ,,mg,TAB,28,,233.41,38.95,38.13,310.49,11.09,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A38/5.4/0700,706046001,,S3,Enablex,Darifenacin hydrobromide ,15,mg,TAB,28,,233.41,38.95,38.13,310.49,11.09,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,27/5.8/0123,,R01BA,S2,"
Theraflu Cold & Flu Hot Medicated Drink  ",Chlorphenamine,4,mg,SAC,6,,,,,,4.61,2009-02-27,,,
,,,,,,,Paracetamol,650,mg,,,,,,,,,,,,
,,,,,,,Pseudoephedrine,60,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,M/5.8/0710,885004002,R01BA,S2,Degoran c ,Ascorbic acid,75,mg,CAP,24,,,,,,1.71,2009-02-27,,,
,,,,,,,Caffeine,30,mg,,,,,,,,,,,,
,,,,,,,Chlorphenamine,2,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,300,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,5,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,28/5.8/0696,814830005,R01BA,S2,Degoran fizzy,Chlorphenamine,20,mg,EFT,10,,30.88,3.09,4.76,38.72,3.87,2009-02-27,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,10,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,C0641,884995004,R01BA,S2,Degoran plus ,Caffeine,38,mg,TAB,20,,31.08,3.11,4.79,38.98,1.95,2009-02-27,,,
,,,,,,,Chlorphenamine,4,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,150,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,10,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,H/16.1/1381,821942018,R01AB,S1,Otrivin  Paed Spray,Xylometazoline,1,mg/ml,NAS,10,,36.06,3.61,5.55,45.22,4.52,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,31/16.1/0319,703557001,R01AB,S1,Otrivin Menthol Adult,Xylometazoline,1,mg/ml,NAS,10,,39.64,3.96,6.10,49.71,4.97,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,H/16.1/1382,821934007,R01AB,S1,Otrivin  Adult Spray,Xylometazoline,1,mg/ml,NAS,10,,39.64,3.96,6.10,49.71,4.97,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,H/16.1/1382,798991003,R01AB,S1,Otrivin Adult Drops,Xylometazoline,1,mg/ml,NOD,10,,30.71,3.07,4.73,38.51,3.85,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,H/16.1/1381,799114006,R01AB,S1,Otrivin Paed Drops,Xylometazoline,1,mg/ml,NOD,10,,30.71,3.07,4.73,38.51,3.85,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,H693,752983008,C05CA,S1,Paroven,Rutoside,250,mg,CAP,50,,175.81,17.58,27.07,220.46,4.41,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,E/11.10/846,765481006,A09AA,S2,Spasmo-canulase ,Cellulase,600,mg,TAB,10,,37.47,3.75,5.77,46.99,4.70,2009-02-27,,,
,,,,,,,Dehydrocholic acid,20,mg,,,,,,,,,,,,
,,,,,,,Dimethylpolysiloxane,40,mg,,,,,,,,,,,,
,,,,,,,Glutamic acid hydrochloride,100,mg,,,,,,,,,,,,
,,,,,,,"Multienzymes (lipase, protease etc.)",200,mg,,,,,,,,,,,,
,,,,,,,Pepsin,200,mg,,,,,,,,,,,,
,,,,,,,Pimethixene,1,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,C552,769231020,R06AA,S2,Tavegyl,Clemastine,1,mg,TAB,7,,22.07,2.21,3.40,27.68,3.95,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,B/16.130,775983004,R01AX,S4,Vibrocil,Dimetindene,25,mg,NAG,12,,47.32,4.73,7.29,59.34,4.95,2009-02-27,,,
,,,,,,,Neomycin,350,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,250,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,B/16.131,775991007,R01AB,S4,Vibrocil,Dimetindene,25,mg,NAS,15,,91.77,9.18,14.13,115.08,7.67,2009-02-27,,,
,,,,,,,Neomycin,350,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,250,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,B/16.129,836540018,R01AX,S4,Vibrocil,Dimetindene,25,mg,NOD,15,,41.78,4.18,6.43,52.39,3.49,2009-02-27,,,
,,,,,,,Neomycin,350,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,250,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,G/16.1/227,775959006,R01AB,S2,Vibrocil-s ,Dimetindene,25,mg,NAG,12,,25.56,2.56,3.94,32.05,2.67,2009-02-27,,,
,,,,,,,Phenylephrine,250,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,W/16.1/93,794414001,R01AB,S2,Vibrocil-s microdose  ,Dimetindene,25,mg,NAS,15,,41.99,4.20,6.47,52.65,3.51,2009-02-27,,,
,,,,,,,Phenylephrine,251,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,U/3.1/77,778257002,M01AB,S1,Voltaren Emulgel ,Diclofenac,1,g/100g,GEL,20,,17.84,1.78,2.75,22.37,1.12,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,U/3.1/77,778257010,M01AB,S1,Voltaren Emulgel ,Diclofenac,1,g/100g,GEL,50,,44.62,4.46,6.87,55.95,1.12,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,U/3.1/77,778257029,M01AB,S1,Voltaren Emulgel ,Diclofenac,1,g/100g,GEL,100,,89.23,8.92,13.74,111.90,1.12,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,36/3.1/0025,704442002,M02AA,S2,Voltaren Acti-Go,Diclofenac,13,mg,TAB,30,,28.87,2.89,4.45,36.20,1.21,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,U/3.1/77,704641001,M02AA,S1,Voltaren Emulgel pump,Diclofenac,1,g/100g,GEL,75,,71.49,7.15,11.01,89.65,1.20,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,Y/24/394,835226018,A01AD,S1,Zymafluor ,Sodium fluoride,1,mg/4drops,DRP,20,,21.20,2.12,3.26,26.58,1.33,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,E/24/728,779482018,A01AD,S1,Zymafluor ,Sodium fluoride,1,mg,TAB,150,,31.64,3.16,4.87,39.68,0.26,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,E/24/728,779482026,A01AD,S1,Zymafluor,Sodium fluoride,1,mg,TAB,400,,84.37,8.44,12.99,105.80,0.26,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,E/11.10/846,765481022,A 11.10,S2,Spasmo Canulase,Methixene HCl ,1,mg,TAB,30,,112.41,11.24,17.31,140.97,4.70,2009-02-27,,,
,,,,,,,Dehydrocholic acid,20,mg,,,,,,,,,,,,
,,,,,,,Dimethylpolysiloxane,40,mg,,,,,,,,,,,,
,,,,,,,Glutamic acid hydrochloride,100,mg,,,,,,,,,,,,
,,,,,,,"Multienzymes (lipase, protease etc.)",200,mg,,,,,,,,,,,,
,,,,,,,Pepsin,200,mg,,,,,,,,,,,,
,,,,,,,Pimethixene,1,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,M/5.8/0710,709776002,A 11.4.1,S2,Bisma Rex,Aluminium hydroxide ,19,mg,POW,450,,75.44,7.54,11.62,94.60,0.21,2009-02-27,,,
,,,,,,,Bismuth aluminate,10,mg,,,,,,,,,,,,
,,,,,,,Calcium carbonate,122,mg,,,,,,,,,,,,
,,,,,,,Magnesium carbonate,153,mg,,,,,,,,,,,,
,,,,,,,Magnesium silicate,33,mg,,,,,,,,,,,,
,,,,,,,Sodium bicarbonate,656,mg/g,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,M/5.8/0710,709776001,A 11.4.1,S2,Bisma Rex ,Aluminium hydroxide ,19,mg,POW,150,,25.14,2.51,3.87,31.53,0.21,2009-02-27,,,
,,,,,,,Bismuth aluminate,10,mg,,,,,,,,,,,,
,,,,,,,Calcium carbonate,122,mg,,,,,,,,,,,,
,,,,,,,Magnesium carbonate,153,mg,,,,,,,,,,,,
,,,,,,,Magnesium silicate,33,mg,,,,,,,,,,,,
,,,,,,,Sodium bicarbonate,656,mg/g,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,Z/20.2.2/186,792705017,A 20.2.2,S1,Lamisil Cream,Terbinafine HCl,10,mg/g,CRE,8,,40.83,4.08,6.29,51.20,6.83,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,Z/20.2.2/186,792705009,A 20.2.2,S1,Lamisil Cream,Terbinafine HCl,10,mg/g,CRE,15,,81.65,8.17,12.57,102.39,6.83,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,32/20.2.2/0564,880892005,A 20.2.2,S1,Lamisil Derm Gel,Terbinafine ,10,mg/g,GEL,15,,,,,,6.83,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,32/20.2.2/0564,880892006,A 20.2.2,S1,Lamisil Derm Gel,Terbinafine ,10,mg/g,GEL,5,,,,,,6.82,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,31/20.2.2/0613,836486005,A 20.2.2,S1,Lamisil Spray,Terbinafine HCl,10,mg/g,SPO,30,,116.46,11.65,17.93,146.04,4.87,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,31/20.2.2/0613,703033001,A 20.2.2,S1,Lamisil Spray,Terbinafine HCl,10,mg/g,SPO,15,,58.22,5.82,8.97,73.01,4.87,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,A39/20.2.2/0439,709809001,,S1,Lamisil film forming solution Once,Terbinafine HCl,10,mg/g,SOL,4,,,,,,29.04,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,31/20.2.8/077,707519001,,S1,Fenivir, Pencilovir,1,g/g,CRE,2,,23.37,2.34,3.60,29.30,14.65,2009-02-27,,,
0000000242,Novartis SA (Pty) Ltd,39/3.1/0008,710911001,,S1,Fenisun,Diclofenac sodium,0,%,GEL,20,,36.02,3.60,5.55,45.17,2.26,2009-02-27,,,
0000000225,Novo Nordisk,33/21.8.2/0532,881112003,G03FA,S4,Activelle ,Estradiol,1,mg,TAB,28,,109.98,13.75,17.32,141.06,5.04,2009-03-29,,,
,,,,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk,34/21.8.1/0159,893919004,G03CA,S4,Estrofem  ,Estradiol,1,mg,TAB,28,,71.29,8.91,11.23,91.43,3.27,2009-03-29,,,
0000000225,Novo Nordisk,J/21.8.1/214,825883008,G03CA,S4,Estrofem  ,Estradiol,2,mg,TAB,28,,83.54,10.45,13.16,107.14,3.83,2009-03-29,,,
0000000225,Novo Nordisk,Y/21.11/301,821365002,H04AA,S4,Glucagen,Glucagon,1,mg,INJ,1,,224.87,28.11,35.42,288.40,288.40,2009-03-29,,,
0000000225,Novo Nordisk,W/21.1/287,733512003,A10AC,S3,Actraphane HM (ge) 10ml,Insulin (human),100,u/ml,INJ,1,,205.46,27.74,32.65,265.85,265.85,2009-08-01,,,
0000000225,Novo Nordisk,W/21.1/288,816221006,A10AB,S3,Actrapid HM (ge) Penset  ,Insulin (human),100,u/ml,INJ,5,,334.54,45.16,53.16,432.86,86.57,2009-03-29,,,
0000000225,Novo Nordisk,W/21.1/287,816213003,A10AC,S3,Actraphane HM Penset,Insulin (human),100,u/ml,INJ,5,,403.31,54.45,64.09,521.85,104.37,2009-08-01,,,
0000000225,Novo Nordisk,W/21.1/288,733415008,A10AB,S3,Actrapid HM (ge) 10ml,Insulin (human),100,u/ml,INJ,1,,170.42,23.01,27.08,220.51,220.51,2009-03-29,,,
0000000225,Novo Nordisk,38/21.1/0084,705312001,A10AE,S3,Levemir Flexpen 3ml,Insulin detemir,100,u/ml,INJ,5,,444.05,59.94,70.56,574.55,114.91,2009-08-01,,,
0000000225,Novo Nordisk,38/21.1/0084,705313001,A10AE,S3,Levemir Penfill  ,Insulin detemir,100,u/ml,INJ,5,,444.05,59.94,70.56,574.55,114.91,2009-08-01,,,
0000000225,Novo Nordisk,35/21.1/0031,702086003,A10AD,S3,NovoMix 30 Flexpen 3ml,Insulin aspart,100,u/ml,INJ,5,,370.35,50.00,58.85,479.20,95.84,2009-03-29,,,
0000000225,Novo Nordisk,35/21.1/0031,702089003,A10AD,S3,NovoMix 30 Penfill 3ml ,Insulin aspart,100,iu/ml,INJ,5,,367.28,49.58,58.36,475.21,95.04,2009-03-29,,,
0000000225,Novo Nordisk,34/21.1/0160,897775004,A10AB,S3,NovoRapid  Penfill 3ml,Insulin aspart,100,u/ml,INJ,5,,279.39,39.11,44.59,363.09,72.62,2009-08-01,,,
0000000225,Novo Nordisk,34/21.1/0160,897767001,A10AB,S3,NovoRapid Flexpen 3ml  ,Insulin aspart,100,u/ml,INJ,5,,309.64,41.81,49.20,400.65,80.13,2009-03-29,,,
0000000225,Novo Nordisk,W/21.1/290,700183001,A10AC,S3,Protaphane  HM (ge) Flexpen 3ml ,Insulin (human),100,u/ml,INJ,5,,403.31,54.45,64.09,521.85,104.37,2009-08-01,,,
0000000225,Novo Nordisk,W/21.1/290,733482007,A10AC,S3,Protaphane HM (ge) 10ml,Insulin (human),100,u/ml,INJ,1,,205.46,27.74,32.65,265.85,265.85,2009-08-01,,,
0000000225,Novo Nordisk,Y/21.8.2/230,820024007,G03FA,S4,Kliogest  ,Estradiol,1,mg,TAB,28,,152.26,19.04,23.98,195.27,6.97,2009-03-29,,,
,,,,,,,Norethisterone,2,mg,,,,,,,,,,,,
0000000225,Novo Nordisk,33/21.10/0420,704017001,H01AC,S5,Norditropin Nordilet ,Somatropin,5,mg,INJ,1,,570.72,77.05,90.69,738.46,738.46,2009-03-29,,,
0000000225,Novo Nordisk,33/21.10/0421,704018001,H01AC,S5,Norditropin Nordilet  ,Somatropin,10,mg,INJ,1,,"1,141.44",154.09,181.38,"1,476.91","1,476.91",2009-03-29,,,
0000000225,Novo Nordisk,34/21.1/0160,707927001,A10AB,S3,NovoRapid 10m,Insulin aspart,100,u/ml,INJ,1,,196.81,26.57,31.27,254.65,254.65,2009-08-01,,,
0000000225,Novo Nordisk,37/21.8.2/0297,704903001,G03FA,S4,Novofem,Estradiol,1,mg,TAB,28,,97.80,12.23,15.40,125.43,4.48,2009-03-29,,,
,,,,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk,33/21.2/0078,861324005,A10BX,S3,Novonorm  ,Repaglinide,1,mg,TAB,90,,65.16,8.14,10.26,83.56,0.93,2009-03-29,,,
0000000225,Novo Nordisk,33/21.2/0079,861332008,A10BX,S3,Novonorm  ,Repaglinide,1,mg,TAB,90,,123.50,15.44,19.45,158.39,1.76,2009-03-29,,,
0000000225,Novo Nordisk,33/21.2/0080,861340019,A10BX,S3,Novonorm  ,Repaglinide,2,mg,TAB,90,,209.59,26.20,33.01,268.79,2.99,2009-03-29,,,
0000000225,Novo Nordisk,31/8.1/0142,861928008,B02BD,S4,Novoseven 60kiu ,Coagulation factor VII,1,mg/ml,INF,1,,"6,688.34",902.93,"1,062.78","8,654.04","8,654.04",2009-03-29,,,
0000000225,Novo Nordisk,,825875005,G03FA,S4,Trisequens Forte tablets,Estradiol,4,mg,TAB,28,,106.42,13.30,16.76,136.48,4.87,2009-03-29,,,
,,,,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk,J/21.8.2/212,825913004,G03FA,S4,Trisequens tablets ,Estradiol,2,mg,TAB,28,,108.67,13.58,17.12,139.37,4.98,2009-03-29,,,
,,,,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk,27/21.8.1/98,794252001,G03CA,S2,Vagifem,Estradiol,25,mcg,TAB,15,,142.42,17.80,22.43,182.66,12.18,2009-03-29,,,
0000000954,Sandoz-Hexal (a Novartis company),32/20.1.1/0038,849960010,J01FA,S4,ClindaHexal ,Clindamycin,150,mg,CAP,100,,273.49,41.02,44.03,358.55,3.59,2009-03-12,,,
0000000954,Sandoz-Hexal (a Novartis company),33/18.8/0259,884980008,G03GB,S4,ClomiHexal,Clomifene,50,mg,TAB,10,,25.37,3.80,4.08,33.25,3.33,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/2.6.5/0188,705844001,N05AH,S5,Clozapine-Hexal  ,Clozapine,25,mg,TAB,100,,170.01,25.50,27.37,222.88,2.23,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/2.6.5/0190,705845001,N05AH,S5,Clozapine-Hexal  ,Clozapine,100,mg,TAB,100,,479.82,71.97,77.25,629.04,6.29,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),,704536001,R01AC,S1,CromoHexal  ,Cromoglicic acid,20,mg,NAS,1,,17.04,2.56,2.74,22.34,22.34,,,,
0000000954,Sandoz-Hexal (a Novartis company),29/15.4/0382,822698005,S01GX,S1,CromoHexal  ,Cromoglicic acid,20,mg,OPD,1,,25.37,3.80,4.08,33.25,33.25,2009-02-22,,,
